,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_NN__alpha,param_NN__hidden_layer_sizes,param_pca__n_components,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
11,0.06185789108276367,0.014819080725913238,0.00020537376403808593,0.0004107475280761719,0.1,"(50,)",7,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'pca__n_components': 7}",0.41216216216216217,0.4729729729729729,0.4013888888888888,0.5277777777777776,0.5292397660818713,0.46772612838402305,0.05437553023048582,52,0.4490760389036252,0.45111405835543783,0.45464524060414474,0.5303093666806068,0.5122039018485841,0.4794697212784798,0.0346417970407696
12,0.01875195503234863,0.006249181292370263,0.0,0.0,0.1,"(25,)",2,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25,), 'pca__n_components': 2}",0.46826923076923077,0.4490384615384616,0.4874999999999999,0.4999999999999998,0.4605263157894738,0.4728198380566802,0.01834658442702514,48,0.49179487179487175,0.46935897435897445,0.45615384615384613,0.4807024075452966,0.46487962273517,0.4725779445176318,0.012447281853309023
13,0.049808835983276366,0.015349960973868966,8.187294006347656e-05,0.00016374588012695311,0.1,"(25,)",3,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25,), 'pca__n_components': 3}",0.4479209979209979,0.38648648648648654,0.386111111111111,0.49999999999999967,0.4473684210526316,0.43293191224770167,0.04292821711474024,76,0.5238815207780726,0.38543766578249344,0.4592781875658588,0.5230482257060965,0.4164460911814006,0.4616183382027844,0.05567735273779701
14,0.07757267951965333,0.03585448830543834,0.0,0.0,0.1,"(25,)",4,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25,), 'pca__n_components': 4}",0.3512474012474012,0.2692307692307693,0.3067307692307692,0.39583333333333315,0.3618421052631579,0.3361928912718386,0.044289068732572774,112,0.3727055702917772,0.2396153846153847,0.4172883737267299,0.3988880275536606,0.32787589632697195,0.35127465050290485,0.06340255989559404
15,0.06920642852783203,0.016676333700299174,0.0031243324279785155,0.006248664855957031,0.1,"(25,)",5,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25,), 'pca__n_components': 5}",0.44116424116424124,0.5056392931392932,0.5068376068376069,0.5007309941520465,0.5778508771929823,0.5056915834284255,0.04328084293657353,37,0.5718435013262599,0.4466578249336871,0.5601123990165087,0.46678447692584923,0.4840582149280728,0.5058912834260756,0.05060484605544935
16,0.0328707218170166,0.010695013229007124,0.0,0.0,0.1,"(25,)",6,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25,), 'pca__n_components': 6}",0.18814968814968816,0.24324324324324323,0.26068376068376065,0.28472222222222204,0.23611111111111108,0.24207091707091702,0.032062703936322164,117,0.24327586206896548,0.29275862068965525,0.2608904109589041,0.26913779210314265,0.2165928015041633,0.25653109746496616,0.02553873353355689
17,0.05436983108520508,0.0332219175064901,0.0,0.0,0.1,"(25,)",7,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25,), 'pca__n_components': 7}",0.5217775467775468,0.52752079002079,0.2817307692307692,0.43749999999999983,0.25,0.40577324027324024,0.11749367643500822,93,0.4994208664898321,0.5101193633952256,0.26499999999999996,0.4740626179377594,0.2696078431372549,0.40364213819201433,0.11194359560262783
18,0.050120210647583006,0.026942348836868035,0.0,0.0,0.1,"(25, 25)",2,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25, 25), 'pca__n_components': 2}",0.4427754677754678,0.4776507276507276,0.39220085470085464,0.49378654970760216,0.3578216374269006,0.4332402932139774,0.050779840960067345,72,0.42260389036251106,0.5121794871794875,0.4359325605900949,0.5117087757593066,0.3653954038698885,0.4495640235522577,0.05617773333886202
19,0.015620851516723632,6.843900725558913e-07,0.003124380111694336,0.006248760223388672,0.1,"(25, 25)",3,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25, 25), 'pca__n_components': 3}",0.34134615384615385,0.4490384615384616,0.46826923076923066,0.4791666666666664,0.4451754385964913,0.43583371891266626,0.049645264052141876,66,0.3958974358974359,0.4553846153846155,0.44000000000000006,0.44812608587738895,0.43342020352444777,0.43456566813677766,0.0207045392622079
20,0.07238245010375977,0.02211801597125448,0.003123950958251953,0.006247901916503906,0.1,"(25, 25)",4,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25, 25), 'pca__n_components': 4}",0.43134095634095637,0.5291060291060291,0.5566239316239318,0.534722222222222,0.6388888888888887,0.5369183249183248,0.06636525680393152,17,0.5785985853227233,0.514106984969054,0.5679610115911485,0.5484819816603596,0.5458627008979419,0.5510022528882454,0.022105133417962285
21,0.06249194145202637,0.027921055149895554,0.0,0.0,0.1,"(25, 25)",5,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25, 25), 'pca__n_components': 5}",0.16013513513513514,0.5701143451143451,0.455128205128205,0.41959064327485357,0.5376461988304092,0.4272258348574137,0.146325387615939,83,0.2140583554376658,0.5371573828470383,0.49644011239901653,0.4052150164730362,0.5441835222037488,0.43941087787210115,0.12307488462734711
22,0.024995088577270508,0.012496173442390629,0.003124380111694336,0.006248760223388672,0.1,"(25, 25)",6,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25, 25), 'pca__n_components': 6}",0.2624740124740124,0.2692307692307692,0.22916666666666657,0.5007309941520465,0.27777777777777773,0.30646573554468276,0.09680081103092707,113,0.26465517241379305,0.25137931034482763,0.26301369863013696,0.5449638239204125,0.251242277733011,0.31505085660843624,0.1150940171127959
23,0.030779123306274414,0.0026065516588655003,0.0003990650177001953,0.0004887528395952576,0.1,"(25, 25)",7,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25, 25), 'pca__n_components': 7}",0.40844594594594597,0.31891891891891894,0.42916666666666653,0.3980263157894735,0.4071637426900585,0.3918996026101289,0.03850089811808283,97,0.4312245800176835,0.3787267904509285,0.4542500878117316,0.4075410465903025,0.4009518320940306,0.4145388673929354,0.025967194349969976
24,0.12442145347595215,0.012002065082614076,0.0,0.0,0.1,"(100, 25, 100)",2,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (100, 25, 100), 'pca__n_components': 2}",0.4384355509355509,0.5815748440748442,0.4435897435897435,0.5237573099415201,0.6001461988304092,0.5169070545386334,0.06750840529689774,32,0.5375198938992043,0.5521573828470383,0.5286916051984545,0.5184301655463642,0.5156774344903559,0.5304952963962835,0.013319014042367829
25,0.10069022178649903,0.021008897913420747,0.0,0.0,0.1,"(100, 25, 100)",3,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (100, 25, 100), 'pca__n_components': 3}",0.4739345114345115,0.575883575883576,0.44241452991452984,0.4100877192982454,0.48903508771929827,0.4791322007374639,0.056090030673194936,46,0.5442970822281168,0.49708664898320093,0.5554408148928697,0.394225342295753,0.46186551610413534,0.4905830809008152,0.05872568145523503
26,0.10018801689147949,0.02732899279680909,0.0,0.0,0.1,"(100, 25, 100)",4,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (100, 25, 100), 'pca__n_components': 4}",0.4431912681912682,0.5846153846153848,0.4134615384615383,0.5709064327485378,0.3125,0.46576006891796357,0.1013377187968595,61,0.5314058355437665,0.4982891246684353,0.4913645943097998,0.553727343200155,0.29613215149073324,0.474183809842578,0.09184788786244387
27,0.10357151031494141,0.016142584576269624,0.003118467330932617,0.006236934661865234,0.1,"(100, 25, 100)",5,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (100, 25, 100), 'pca__n_components': 5}",0.4671777546777547,0.5701403326403328,0.47553418803418795,0.3421052631578945,0.4287280701754386,0.45825989175989174,0.07376814433245557,65,0.5586383731211317,0.48591954022988526,0.5370161573586231,0.34177215189873417,0.4048282656221844,0.46563489764611177,0.08148106982054407
