,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_NN__alpha,param_NN__hidden_layer_sizes,param_filter__n,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
259,0.13784375190734863,0.011806988892885725,0.006255340576171875,0.007661203151166332,0.001,"(25, 25)",30,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (25, 25), 'filter__n': 30}",0.42086798336798337,0.5565228690228691,0.36602564102564095,0.5069444444444442,0.557017543859649,0.4809810041388988,0.07625271455826303,214,0.5305658709106985,0.4652387267904511,0.5334562697576396,0.5199257438366365,0.5134117545058601,0.5125196731602571,0.02471898020527844
260,0.13410234451293945,0.010873347469816594,0.004028415679931641,0.006054980549704163,0.001,"(25, 25)",35,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (25, 25), 'filter__n': 35}",0.42086798336798337,0.5565228690228691,0.36602564102564095,0.5069444444444442,0.557017543859649,0.4809810041388988,0.07625271455826303,214,0.5305658709106985,0.4652387267904511,0.5334562697576396,0.5199257438366365,0.5134117545058601,0.5125196731602571,0.02471898020527844
261,0.14127368927001954,0.009972346640868815,0.006248331069946289,0.0076526114508719805,0.001,"(25, 25)",40,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (25, 25), 'filter__n': 40}",0.42086798336798337,0.5565228690228691,0.36602564102564095,0.5069444444444442,0.557017543859649,0.4809810041388988,0.07625271455826303,214,0.5305658709106985,0.4652387267904511,0.5334562697576396,0.5199257438366365,0.5134117545058601,0.5125196731602571,0.02471898020527844
262,0.15114521980285645,0.013675371359035605,0.004321908950805664,0.006108520448144725,0.001,"(25, 25)",45,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (25, 25), 'filter__n': 45}",0.42086798336798337,0.5565228690228691,0.36602564102564095,0.5069444444444442,0.557017543859649,0.4809810041388988,0.07625271455826303,214,0.5305658709106985,0.4652387267904511,0.5334562697576396,0.5199257438366365,0.5134117545058601,0.5125196731602571,0.02471898020527844
263,0.12858099937438966,0.0109254991505923,0.006249046325683594,0.007653487511255274,0.001,"(25, 25)",50,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (25, 25), 'filter__n': 50}",0.42086798336798337,0.5565228690228691,0.36602564102564095,0.5069444444444442,0.557017543859649,0.4809810041388988,0.07625271455826303,214,0.5305658709106985,0.4652387267904511,0.5334562697576396,0.5199257438366365,0.5134117545058601,0.5125196731602571,0.02471898020527844
264,0.14137606620788573,0.017145379048768762,0.006248950958251953,0.007653370643638428,0.001,"(25, 25)",55,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (25, 25), 'filter__n': 55}",0.42086798336798337,0.5565228690228691,0.36602564102564095,0.5069444444444442,0.557017543859649,0.4809810041388988,0.07625271455826303,214,0.5305658709106985,0.4652387267904511,0.5334562697576396,0.5199257438366365,0.5134117545058601,0.5125196731602571,0.02471898020527844
265,0.13150391578674317,0.00801265705091907,0.006244754791259766,0.007648234828464508,0.001,"(25, 25)",60,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (25, 25), 'filter__n': 60}",0.42086798336798337,0.5565228690228691,0.36602564102564095,0.5069444444444442,0.557017543859649,0.4809810041388988,0.07625271455826303,214,0.5305658709106985,0.4652387267904511,0.5334562697576396,0.5199257438366365,0.5134117545058601,0.5125196731602571,0.02471898020527844
266,0.2383296012878418,0.0411377029292809,0.001396322250366211,0.002792644500732422,0.001,"(100, 25, 100)",2,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (100, 25, 100), 'filter__n': 2}",0.4421517671517672,0.6018451143451143,0.5332264957264959,0.5932017543859647,0.546783625730994,0.5428932457616668,0.057585088785925886,72,0.5560389036251105,0.5916710875331567,0.5407060063224447,0.527688810915384,0.5250946052081314,0.5482398827208455,0.02433887423688387
267,0.1698366165161133,0.013367728746937445,0.0039293766021728516,0.006064260755726455,0.001,"(100, 25, 100)",3,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (100, 25, 100), 'filter__n': 3}",0.43339397089397086,0.4874480249480249,0.5153846153846153,0.44042397660818694,0.5175438596491226,0.478626741837268,0.03584595512493983,258,0.5748054818744474,0.4609902740937225,0.5596733403582718,0.49147915625414373,0.47641159810551587,0.5126719701372202,0.045835902368229445
268,0.20746541023254395,0.04325404561746073,0.006248378753662109,0.007652669834545422,0.001,"(100, 25, 100)",4,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (100, 25, 100), 'filter__n': 4}",0.4469074844074844,0.27499999999999997,0.5251068376068377,0.6187865497076022,0.614035087719298,0.49304768244241926,0.1278272380589316,152,0.6054641909814324,0.2578912466843502,0.539634703196347,0.5687184011804826,0.5764997432994352,0.5096416570684095,0.12760867943791748
